ACCESS_PERSONAL_INFO___,ALTER_PHONE_STATE___,ANTI_DEBUG_____,CREATE_FOLDER_____,CREATE_PROCESS`_____,CREATE_THREAD_____,DEVICE_ACCESS_____,EXECUTE_____,FS_ACCESS____,FS_ACCESS()____,FS_ACCESS(CREATE)____,FS_ACCESS(CREATE__APPEND)__,FS_ACCESS(CREATE__READ)__,FS_ACCESS(CREATE__READ__WRITE),FS_ACCESS(CREATE__WRITE)__,FS_ACCESS(CREATE__WRITE__APPEND),FS_ACCESS(READ)____,FS_ACCESS(READ__WRITE)__,FS_ACCESS(WRITE)____,FS_PIPE_ACCESS___,FS_PIPE_ACCESS()___,FS_PIPE_ACCESS(READ)___,FS_PIPE_ACCESS(READ__)_,FS_PIPE_ACCESS(READ__WRITE)_,FS_PIPE_ACCESS(WRITE)___,NETWORK_ACCESS____,NETWORK_ACCESS()____,NETWORK_ACCESS(READ)____,NETWORK_ACCESS(READ__WRITE)__,NETWORK_ACCESS(READ__WRITE__),NETWORK_ACCESS(WRITE)____,NETWORK_ACCESS(WRITE__)__,SMS_SEND____,TERMINATE_PROCESS,TERMINATE_THREAD,__arm_nr_cacheflush,__arm_nr_set_tls,_llseek,_newselect,accept,access,add,addAccessibilityInteractionConnection,addAccountExplicitly,addClient,addPeriodicSync,addStatusChangeListener,addToDisplay,addToDisplayWithoutInputChannel,addWithoutInputChannel,attachEngine,beginRestoreSession,bind,brk,cancelAllNotifications,cancelNotificationWithTag,cancelSync,cancelToast,cancelVibrate,capset,chdir,checkOperation,checkPackage,checkPermission,checkSignatures,chmod,chown32,clock_getres,clock_gettime,clone,close,collapsePanels,connect,currentToCanonicalPackageNames,dataChanged,deleteHost,disconnect,displayCompletions,dup,dup2,endRestoreSession,engineShown,enqueueNotificationWithTag,enqueueToast,epoll_create,epoll_ctl,epoll_wait,eventfd2,execve,exit,exit_group,faccessat,fchmod,fchown32,fcntl,fcntl64,fdatasync,finishDrawing,finishInput,finishSpellCheckerService,flock,fork,fstat64,fstatfs64,fsync,ftruncate,ftruncate64,futex,geocoderIsPresent,getAccounts,getAccountsAsUser,getActiveAdmins,getActiveNetworkInfo,getActivePhoneType,getActivityInfo,getAllCellInfo,getAllNetworkInfo,getAllPkgUsageStats,getAllProviders,getAnimationScale,getAppWidgetIds,getAppWidgetInfo,getApplicationEnabledSetting,getApplicationInfo,getApplicationRestrictions,getAuthenticatorTypes,getBestProvider,getBoolean,getCallState,getCameraDisabled,getCameraInfo,getCellLocation,getClientDefaultLanguage,getComponentEnabledSetting,getConfiguredNetworks,getConnectionInfo,getCurrentInputMethodSubtype,getCurrentModeType,getCurrentSpellChecker,getCurrentSpellCheckerSubtype,getDataActivity,getDataNetworkType,getDataState,getDeviceId,getDeviceList,getDeviceOwner,getDeviceSvn,getDhcpInfo,getDisplayFrame,getDisplayIds,getDisplayInfo,getEnabledAccessibilityServiceList,getEnabledInputMethodList,getEnabledInputMethodSubtypeList,getFlashlightEnabled,getFromLocation,getGlobalSearchActivity,getGroupIdLevel1,getHeightHint,getIccSerialNumber,getInTouchMode,getInputDevice,getInputDeviceIds,getInputMethodList,getInstallLocation,getInstalledApplications,getInstalledPackages,getInstalledProviders,getInstallerPackageName,getIsSyncable,getLastChosenActivity,getLastInputMethodSubtype,getLastLocation,getLine1Number,getLong,getMasterSyncAutomatically,getMessenger,getMobileDataEnabled,getMobileIfaces,getMode,getNameForUid,getNeighboringCellInfo,getNetworkInfo,getNetworkPreference,getNightMode,getNumberOfCameras,getPackageGids,getPackageInfo,getPackageSizeInfo,getPackagesForUid,getPassword,getPermissionGroupInfo,getPermissionInfo,getPreferredActivities,getPreferredPackages,getPrimaryClip,getProviderInfo,getProviderProperties,getProviders,getProxy,getReceiverInfo,getRingerMode,getRingtonePlayer,getScanResults,getSearchableInfo,getSearchablesInGlobalSearch,getServiceInfo,getSpellCheckerService,getState,getStorageEncryptionStatus,getStreamMaxVolume,getStreamVolume,getString,getSubscriberId,getSyncAutomatically,getSystemAvailableFeatures,getSystemSharedLibraryNames,getTetheredIfaces,getUserData,getUserIcon,getUserRestrictions,getUserSerialNumber,getUsers,getVibrateSetting,getVoiceMailAlphaTag,getVoiceMailNumber,getWallpaper,getWallpaperInfo,getWidthHint,getWifiApConfiguration,getWifiApEnabledState,getWifiDisplayStatus,getWifiEnabledState,getWifiServiceMessenger,getcwd,getdents64,getegid32,geteuid32,getgid32,getgroups32,getpeername,getpgid,getpid,getppid,getpriority,getresgid32,getresuid32,getrusage,getsockname,getsockopt,gettid,gettimeofday,getuid32,hasClipboardText,hasIccCard,hasKeys,hasNamedWallpaper,hasNavigationBar,hasPrimaryClip,hasSystemFeature,hasVibrator,hideSoftInput,inKeyguardRestrictedInputMode,inotify_add_watch,inotify_init,inotify_rm_watch,ioctl,isActiveNetworkMetered,isAdminActive,isBluetoothA2dpOn,isBluetoothScoOn,isCameraSoundForced,isImsSmsSupported,isKeyguardLocked,isKeyguardSecure,isPackageAvailable,isProviderEnabled,isSafeMode,isScanAlwaysAvailable,isScreenOn,isSpeakerphoneOn,isSpellCheckerEnabled,isSyncActive,isWakeLockLevelSupported,lgetxattr,link,listen,locationCallbackFinished,lseek,lstat64,madvise,mkdir,mknod,mlock,mmap2,mount,mprotect,mremap,msync,munlock,munmap,nanosleep,notifyAppWidgetViewDataChanged,notifyChange,onChange,onClose,onFinished,onGetSentenceSuggestionsMultiple,onRectangleOnScreenRequested,onRequestContinued,onResult,open,openSession,partiallyUpdateAppWidgetIds,performDeferredDestroy,pingSupplicant,pipe,pipe2,play,playSoundEffect,playSoundEffectVolume,poll,prctl,pread64,prepareVpn,ptrace,pwrite64,queryContentProviders,queryIntentActivities,queryIntentContentProviders,queryIntentReceivers,queryIntentServices,read,readlink,reassociate,recvfrom,recvmsg,reenableKeyguard,registerCallback,registerContentObserver,registerInputDevicesChangedListener,registerMediaButtonIntent,registerRemoteControlClient,registerSuggestionSpansForNotification,relayout,releaseMulticastLock,releaseWakeLock,releaseWifiLock,remove,removeAccessibilityInteractionConnection,removeActiveAdmin,removeGpsStatusListener,removePrimaryClipChangedListener,removeStatusChangeListener,rename,requestLocationUpdates,requestScanFile,resolveContentProvider,resolveIntent,resolveService,restorePackage,rmdir,rt_sigprocmask,rt_sigtimedwait,sched_get_priority_max,sched_get_priority_min,sched_getparam,sched_getscheduler,sched_setaffinity,sched_setscheduler,sched_yield,send,sendAccessibilityEvent,sendExtraCommand,sendMultipartText,sendText,sendmsg,sendto,set,setApplicationEnabledSetting,setCallback,setComponentEnabledSetting,setDimensionHints,setDiscoveryRequest,setExtractedText,setFlashlightEnabled,setIconVisibility,setInTouchMode,setIsSyncable,setMetadata,setMobileDataEnabled,setMode,setNetworkPreference,setNightMode,setPlaybackState,setPlaybackStateForRcc,setPrimaryClip,setRadio,setRingerMode,setSpeakerphoneOn,setStreamMute,setStreamVolume,setSyncAutomatically,setTextAfterCursor,setTextBeforeCursor,setTransparentRegion,setTransportControlInfo,setWallpaper,setWallpaperPosition,setWifiApConfiguration,setWifiApEnabled,setWifiEnabled,setgid32,setgroups32,setitimer,setpgid,setpriority,setresgid32,setresuid32,setrlimit,setsid,setsockopt,setuid32,showSoftInput,showStrictModeViolation,shutdown,sigaction,sigaltstack,sigprocmask,sigsuspend,socket,socketpair,startBluetoothSco,startInput,startScan,startWatchingRoutes,startWifiDisplayScan,stat64,statfs64,statusBarVisibilityChanged,stop,stopListening,stopUsingNetworkFeature,symlink,sync,sysinfo,timer_create,timer_settime,toggleSoftInput,truncate,ugetrlimit,umask,uname,unlink,unregisterContentObserver,unregisterMediaButtonIntent,unregisterRemoteControlClient,updateAppWidgetIds,updateAppWidgetProvider,updateSelection,updateServiceLocation,utimes,vfork,vibrate,vibratePattern,wait4,watchRotation,windowGainedFocus,write,writev,Class
0,0,0,15,0,40,57,0,56,6,12,0,0,6,6,0,1363,0,7,2,0,0,0,8,0,24,0,0,9,0,1,0,0,0,3,6393,40,9,0,0,57,0,0,0,1,0,0,3,0,0,0,0,1,586,0,0,0,0,0,1,0,0,0,0,0,4,0,0,269093,40,1671,0,19,0,0,0,0,0,123,0,0,0,0,0,9,48,46478,0,0,3,0,0,0,0,0,259,20,6,0,0,2,0,1511,0,0,9,0,12747,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,12,12,12,0,0,0,35360,0,47,0,0,0,2,12,444,2769,35341,0,0,0,0,1,0,3,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,84,38,290,25,0,0,455,0,370,0,0,0,289,4,0,0,0,0,0,0,0,0,0,1507,1,0,0,0,10,0,0,0,0,1,178,79,0,0,39,0,0,0,0,1,8763,1,0,1401,59,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,59,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,1,1,1,0,60,0,0,0,0,1,43,203,0,20,14,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5696,93,5
0,0,0,11,0,58,7,0,75,14,6,0,1,5,30,0,67,0,7,8,0,0,0,5,3,13,15,0,16,0,2,0,0,0,23,0,58,101,30,0,186,0,0,0,1,0,0,4,1,0,0,0,10,206,0,0,0,0,0,1,0,0,0,0,0,14,0,0,4372,58,216,0,17,0,0,0,0,0,21,0,0,0,0,0,7,18,366,0,0,23,0,0,0,0,0,156,5,8,0,0,2,0,236,0,9,0,5,2275,0,0,0,0,7,0,7,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,10,10,10,0,0,0,395,0,148,0,0,0,18,97,232,292,352,0,0,0,0,1,0,3,0,0,0,0,0,0,1118,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,37,38,335,12,0,0,386,0,1019,0,0,0,259,68,0,0,0,0,0,0,0,0,0,198,1,0,3,0,16,0,0,0,0,9,171,145,0,0,0,0,0,0,0,1,615,0,0,589,3,0,1,1,0,0,0,0,12,0,0,0,1,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,68,1,1,1,0,62,0,0,0,0,1,81,318,0,37,9,0,0,0,0,0,111,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,623,202,5
2,0,0,4,1,44,29,1,36,2,5,0,0,2,5,0,74,0,9,4,0,0,0,5,0,9,3,0,5,0,2,0,0,1,9,0,45,54,2,0,36,0,0,0,1,0,0,1,0,0,0,0,3,142,0,0,0,0,0,1,0,0,0,3,0,4,0,0,7300,44,124,0,5,0,0,0,0,0,11,0,0,0,0,0,7,18,883,0,1,9,1,0,1,0,0,117,5,1,0,0,4,1,55,0,2,0,0,624,0,0,0,0,4,2,1,0,0,0,0,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,10,10,0,0,0,677,0,61,0,0,0,4,11,193,82,680,0,0,0,0,1,0,2,0,0,0,0,0,0,2370,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,137,23,334,5,0,0,331,0,573,0,1,0,87,40,0,0,0,0,0,0,0,0,0,160,1,0,0,0,9,0,0,0,0,1,140,16,0,0,0,0,0,0,0,0,1161,0,0,2468,3,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,55,1,1,1,0,9,0,0,0,0,9,54,68,0,10,9,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,949,56,5
0,0,0,18,0,60,73,0,158,21,29,1,1,4,38,0,81,0,22,12,0,0,0,2,2,9,21,0,22,0,1,0,0,0,21,0,60,332,35,0,269,0,0,0,1,0,0,2,0,0,0,0,11,320,0,0,0,0,0,1,0,0,0,0,0,27,0,0,7178,60,439,0,23,0,0,0,0,0,10,0,0,0,0,0,4,7,1134,0,0,21,0,0,4,101,0,932,100,3,0,0,2,0,765,0,16,0,6,2495,0,0,0,0,21,0,4,0,0,0,0,1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,865,0,111,0,0,0,22,83,129,1032,814,0,0,0,0,1,0,0,0,0,0,0,0,0,1532,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,34,375,23,0,0,402,0,1430,0,0,0,246,98,0,0,0,0,0,0,0,0,0,407,1,0,0,0,16,0,0,0,0,11,159,290,0,0,267,0,0,0,0,0,850,0,0,1074,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,1,1,1,0,60,0,0,0,0,1,81,197,0,53,0,0,0,0,0,0,323,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,770,172,5
0,0,0,19,0,47,120,0,49,12,6,0,1,10,22,0,129,0,7,6,0,0,0,7,0,13,9,0,10,0,1,0,0,0,9,9643,47,78,11,0,148,0,0,0,1,0,0,3,0,0,0,0,4,1008,0,0,0,0,0,1,0,0,0,0,0,9,0,0,231863,47,653,0,7,0,0,0,0,0,242,0,0,0,0,0,9,23,38723,0,0,9,0,0,0,0,0,206,30,5,1,0,2,0,461,0,4,1,3,5999,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,12,12,12,0,0,0,34677,0,65,0,0,0,6,28,513,1251,34670,0,0,0,0,1,0,3,0,0,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,170,31,573,30,0,0,673,0,461,0,0,0,504,84,0,0,0,0,0,0,0,0,0,344,1,0,0,0,13,0,0,0,0,4,239,139,0,0,0,0,0,0,0,0,2722,1,0,57,120,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,1,1,1,0,16,0,0,0,0,1,56,150,0,19,14,0,0,0,0,0,87,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2233,86,5
2,0,0,19,0,80,28,0,192,54,36,0,1,3,103,0,80,0,31,7,0,0,0,3,6,16,0,0,27,0,1,0,0,0,38,0,80,328,46,0,464,0,0,0,1,0,0,9,0,0,0,0,18,349,0,0,0,0,0,1,0,0,0,0,0,76,0,0,58665,80,577,0,35,0,0,0,0,0,59,0,0,0,0,1,4,18,8530,0,0,38,0,0,2,98,0,937,70,17,0,0,2,0,850,0,56,0,4,4911,0,0,0,0,3,2,10,0,7,0,0,1,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,6575,0,220,0,0,0,36,84,156,1502,6606,0,0,0,0,1,0,5,0,0,0,0,0,0,8831,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,13,88,587,23,0,0,531,0,1328,0,0,0,366,167,0,0,0,0,0,0,0,0,0,474,1,0,0,0,16,0,0,0,0,15,176,417,0,0,182,0,0,0,0,4,3568,0,0,13866,0,0,1,0,1,0,0,0,21,0,0,0,6,0,0,0,0,0,56,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,1,1,1,0,79,0,0,0,0,1,118,365,0,44,0,0,0,0,0,0,459,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4830,405,5
0,0,0,0,0,8,2,0,3,0,1,0,0,0,2,0,8,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,8,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,6,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,18,0,0,0,0,3,21,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,29,0,0,0,32,0,41,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,0,0,90,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,5
0,0,0,5,0,12,14,0,29,6,11,0,0,0,10,0,10,0,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,12,6,0,0,62,0,0,0,1,0,0,0,0,0,0,0,0,48,0,0,0,0,0,1,0,0,0,0,0,17,0,0,195,12,72,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,2,0,0,2,26,0,221,35,0,0,0,2,0,138,0,7,0,0,187,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,19,0,0,0,0,3,28,139,29,0,0,0,0,1,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,63,5,0,0,90,0,187,0,0,0,54,5,0,0,0,0,0,0,0,0,0,81,0,0,0,0,2,0,0,0,0,1,94,82,0,0,80,0,0,0,0,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,1,1,0,0,0,0,0,0,1,14,90,0,1,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,39,5
0,0,0,2,0,14,2,0,19,0,2,0,0,0,2,0,15,0,6,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,2,0,14,6,0,0,7,0,2,0,1,0,0,3,0,0,0,0,1,86,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9129,14,61,0,3,0,0,0,0,0,15,0,0,0,0,0,1,7,1760,0,0,2,0,0,0,0,0,16,0,4,1,0,2,0,19,0,0,0,0,1030,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1118,0,42,0,0,0,2,5,30,10,1152,0,0,0,0,1,0,0,0,0,0,0,0,0,3367,0,0,0,0,0,0,0,0,0,0,0,0,3,0,95,0,0,0,0,0,0,8,3,100,2,0,0,125,0,436,0,0,0,51,6,0,0,0,0,0,0,181,0,0,46,1,0,0,0,2,0,0,0,0,2,98,31,0,0,0,0,0,0,0,0,563,0,0,2917,0,0,1,1,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,188,0,0,0,0,362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,1,1,0,3,0,0,0,0,1,16,102,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91,0,0,0,0,0,0,0,3,986,65,5
0,0,0,16,0,79,77,0,222,56,68,0,1,9,82,0,854,0,7,8,0,0,0,8,4,16,27,0,34,0,2,0,0,0,28,7976,79,169,30,0,503,0,0,0,1,0,0,4,0,0,0,0,10,617,0,0,0,0,0,1,0,0,2,2,0,64,0,0,36794,79,1437,0,33,0,0,0,0,0,66,0,0,0,0,0,11,141,5072,0,0,28,0,0,4,111,0,1320,210,7,0,0,2,0,1739,0,47,130,5,4652,0,0,0,0,13,0,7,0,0,0,0,1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,12,12,12,0,0,0,2680,0,190,0,0,0,28,105,880,2309,2645,0,0,0,0,1,0,4,0,0,0,0,0,0,5058,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,0,0,0,0,1,0,94,95,591,26,0,0,611,0,1107,0,0,0,397,191,0,0,0,0,0,0,4,0,0,1320,1,0,0,0,20,0,0,0,0,9,250,256,0,0,592,0,0,0,0,2,4202,1,0,4620,26,0,1,1,0,0,0,0,8,0,0,0,6,0,0,0,0,0,51,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,111,1,1,1,0,126,0,0,0,0,1,107,249,0,67,12,0,0,0,0,0,421,9,0,0,0,0,0,0,0,0,0,0,0,2,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2687,229,5
